 ,Label,Area,Mean,Min,Max,Angle,Length
1,,21.910,101.898,92.379,119.468,63.435,5.295
2,,29.213,97.549,64.050,126.720,26.565,8.537
3,,43.820,106.604,88.825,130.615,45.000,13.394
4,,21.910,139.051,128.891,146.112,45.000,6.697
5,,14.607,123.513,112.831,134.194,90.000,2.368
6,,51.123,155.134,126.814,173.158,-80.538,16.743
7,,36.516,140.284,124.777,158.788,-104.036,12.073
8,,36.516,131.551,107.039,177.984,-90.000,9.471
9,,21.910,119.681,94.833,144.022,-116.565,5.295
10,Mean,30.836,123.918,104.493,145.673,-13.460,8.875
11,SD,11.988,19.454,21.512,20.551,82.346,4.552
12,Min,14.607,97.549,64.050,119.468,-116.565,2.368
13,Max,51.123,155.134,128.891,177.984,90.000,16.743
