 ,Label,Area,Mean,Min,Max,Angle,Length
1,,0.346,231.857,224.000,235.000,18.435,1.405
2,,0.543,221.727,221.000,223.000,11.310,2.266
3,Mean,0.445,226.792,222.500,229.000,14.872,1.836
4,SD,0.139,7.163,2.121,8.485,5.038,0.609
5,Min,0.346,221.727,221.000,223.000,11.310,1.405
6,Max,0.543,231.857,224.000,235.000,18.435,2.266
