 ,Label,Area,Mean,Min,Max,Angle,Length
1,,19.111,70.450,53.000,163.000,14.252,85.750
2,,16.938,138.004,79.000,214.000,15.255,76.012
3,Mean,18.024,104.227,66.000,188.500,14.754,80.881
4,SD,1.537,47.768,18.385,36.062,0.709,6.886
5,Min,16.938,70.450,53.000,163.000,14.252,76.012
6,Max,19.111,138.004,79.000,214.000,15.255,85.750
