 ,Label,Area,Mean,Min,Max,Angle,Length
1,,15.358,71.058,53.000,119.000,-75.069,68.996
2,,13.926,128.655,80.000,204.000,-72.792,62.346
3,Mean,14.642,99.857,66.500,161.500,-73.930,65.671
4,SD,1.013,40.727,19.092,60.104,1.610,4.702
5,Min,13.926,71.058,53.000,119.000,-75.069,62.346
6,Max,15.358,128.655,80.000,204.000,-72.792,68.996
