x,y,z,d,N,M_r,vort_r,ang_r,vort_ang_r,H_sw,M_sw,vort_sw,ang_sw,vort_ang_sw
39,30,30,20,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,30,30,30,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,30,30,50,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,30,30,70,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,30,30,100,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,40,40,1,10,0.998558409780816,0.130551873003905,0.0137780731975457,2.00977452507878,NaN,NaN,NaN,NaN,NaN
40,40,40,2,10,0.998553840496443,0.104087131056922,0.0103361780598984,1.48006297722392,105.05,0.997152760279112,1.56357069103726,0.406548495014633,1.78765363937144
40,40,40,3,10,0.99848755352077,0.102813789142861,0.0100019073416337,1.27500668635163,98.4,0.997268770503694,1.44841683407771,0.421949595740664,1.85952206441567
40,40,40,5,10,0.998238405510474,0.151464440108257,0.0185622835059489,1.11140823990902,87.9,0.997322732872839,1.32356683262845,0.456156006465753,1.87678185356661
40,40,40,7,10,0.997891280352138,0.297077826674006,0.0522258797549806,1.57243875788538,77.75,0.997337959955816,1.15968263965483,0.505939338851435,1.86009447375434
40,40,40,10,1,0.996842570155592,0.256651947317988,0,0,11.7,0.99637599170868,0.285436718901807,0,0
40,40,40,10,2,0.996420162744817,1.99508943183894,1.34885314385437,0.192805084062335,34.45,0.995765269914967,2.00142839941064,1.0725409808271,1.38993502268362
40,40,40,10,3,0.996744364136504,1.35693234359126,0.946687385993847,1.5524481846434,46.45,0.996243884062985,1.44990893635905,1.21366532037836,1.55107914273801
40,40,40,10,4,0.996630958888588,1.33124041104003,0.467423994227829,2.53916762250344,56.75,0.996513565938588,1.4157857115692,0.907543815533415,2.05276664222567
40,40,40,10,5,0.997018016850921,1.07915827590307,0.488174874971913,2.17101492371009,60.4,0.996768523285002,1.23640090936961,0.887924435771914,1.94030622694238
40,40,40,10,6,0.996966922451214,1.01726256489339,0.269392025448725,2.78802183308535,64.35,0.996839088230863,1.29123384221921,0.734547766235769,1.99871841087226
40,40,40,10,7,0.997152491224239,0.83475250535639,0.275889738356057,2.28276905461361,64.85,0.997047150391901,1.09194405302355,0.770277770114626,1.80199123887986
40,40,40,10,8,0.99724364438227,0.777116404798062,0.214425629692059,2.51836818008004,66.7,0.997076471145986,1.16259294266382,0.635109824743798,1.89668313636204
40,40,40,10,9,0.997325145469029,0.688981210967724,0.200304537930813,2.16119720615333,66.35,0.997262694282308,0.942899176281497,0.677851569358614,1.64921574561301
40,40,40,10,10,0.997385195991971,0.627193686223003,0.17133822026459,2.1303856308268,67,0.997300196167212,0.964558198366745,0.543932392933054,1.75118169075811
40,40,40,10,11,0.997444813247476,0.580703898272534,0.1568256027491,1.83780047421947,66.85,0.997394480826241,0.837052043074531,0.605652623171036,1.59224366520658
40,40,40,10,12,0.997492009566239,0.536936475363133,0.139904226005355,1.7333058029222,67.3,0.997410577057557,0.865911958034997,0.523211034094484,1.71918959454344
40,40,40,10,13,0.99753053711587,0.504003977417835,0.129408401220675,1.59938681495785,67.15,0.997482357233147,0.760931580235397,0.553597156839278,1.53113263837237
40,40,40,10,14,0.997562032292483,0.476136291961524,0.118691094028555,1.49450942736282,67.3,0.997509319213537,0.763913879005114,0.503284086423915,1.6187637012321
40,40,40,10,15,0.997597477342332,0.453608522130209,0.11126502423181,1.39834239138228,67.05,0.997569978022742,0.676411666130875,0.535794187178702,1.43285904460304
40,40,40,10,16,0.99762080779875,0.427493702100358,0.103164861765083,1.32024303762252,67.2,0.99758659019807,0.677704290329894,0.472031430622788,1.55134273555214
40,40,40,10,17,0.997644486723378,0.409771442217348,0.0971862673822698,1.24277106278784,67.15,0.997631302954149,0.601382361335967,0.513207730785908,1.33731214723198
40,40,40,10,18,0.997661453137671,0.390226660030975,0.0907318601684244,1.17992490518737,67.6,0.997629610741179,0.617555716822292,0.473443140675251,1.43542340503282
40,40,40,10,19,0.997680534064552,0.37842271833797,0.0868371906281308,1.12495613998275,67.7,0.997667783222179,0.567923661413097,0.484570513685657,1.30108064386635
40,40,40,10,20,0.997699923878775,0.365412484739566,0.0825775736346037,1.08019458882826,67.6,0.997683776682655,0.573280740231021,0.441324891006588,1.39232790795933
40,40,40,10,21,0.997701373117799,0.341823364410698,0.0761481959043876,1.03022035757656,67.55,0.997716481579839,0.527392530935348,0.467700198648373,1.23829300200392
40,40,40,10,22,0.997712900706894,0.328190422999979,0.0717162235274383,0.992518629972101,68.2,0.997705691846114,0.5422450905129,0.436725533840158,1.34706256067566
40,40,40,10,23,0.997722263590441,0.318615836087464,0.0686485743031865,0.958074157898503,68.15,0.997734281116118,0.491267710898144,0.451789632188652,1.19703545564662
40,40,40,10,24,0.997729718185011,0.309209195562293,0.0656310526948202,0.935680651789931,68.35,0.997737250925084,0.509200206958209,0.420642988766783,1.27873411904365
40,40,40,10,25,0.99773967457399,0.300670677229707,0.0632661304758515,0.917906236464698,67.95,0.99776740653267,0.472603592146769,0.438317476487455,1.14966460034842
40,40,40,10,26,0.997744766951711,0.292308865427845,0.0606006025087126,0.899194153633744,67.95,0.997773988159823,0.477855834507226,0.405431316475481,1.2303824472054
40,40,40,10,27,0.997754756730798,0.284827434435331,0.0583483693210351,0.875359520809673,67.65,0.997797798298584,0.435486693891184,0.430664053327456,1.11633588048686
40,40,40,10,28,0.99776086475579,0.279078614680824,0.0569287861870703,0.852368881662667,67.95,0.997794101480377,0.452116146055057,0.402172942666769,1.19703568277121
40,40,40,10,29,0.997765788070892,0.272167377736188,0.0544594142494543,0.827405157632491,67.85,0.997809558911019,0.419645886263186,0.416711196631418,1.10480864844876
40,40,40,10,30,0.997772072255273,0.26639972659801,0.0529301349914476,0.809238186009627,67.95,0.997812564884721,0.426139147809066,0.396262187749184,1.14781862790109
40,40,40,15,10,0.996802111576792,0.700689912491809,0.409926740315005,2.52019204353816,53.6,0.997129156593036,0.743552164588522,0.649056310395663,1.6355887880466
40,40,40,20,10,0.996603789271354,0.625464783960329,0.711975162820788,2.46137363227352,43.55,0.99701247601202,0.579212716788214,0.730632523441345,1.45340787694075
40,40,40,30,10,0.996730911872571,0.475452647707641,1.14652204814092,2.02285223001092,30.4,0.9968481265378,0.396538542710313,0.832719138196456,1.12069909706637
40,40,40,40,10,0.996603595517423,0.356460451953134,1.22873010599571,1.64821864432433,23.2,0.996733267128189,0.324339426875599,0.929144196826893,1.14235334399464
40,40,40,50,10,0.99640885536587,0.276506541217177,0.827244686917005,1.00554990910286,18.5,0.996676850098725,0.284808682994664,0.997647128772826,1.08028548578389
40,40,40,70,10,0.996568582190339,0.241944702273232,0.114715054358726,0.372386767304547,14.95,0.996571678110633,0.262727986670825,0.605927512202452,0.75438998055102
40,40,40,100,10,0.996741816598779,0.237938806718354,0.0251604761213652,0.200408917286935,12.75,0.996476832174124,0.257220285914081,0.0960896358483742,0.263726406643833
40,50,50,10,10,0.996060724357877,1.35269429872756,1.12168995592725,2.5332143733597,46.25,0.993864805594199,1.59025743756796,1.27447002596269,1.05294795730721
42,30,30,0,1,0.997393167888472,0.0937366864408598,0,0,42.84,0.99847152956978,0.0930000381682487,0,0
42,30,30,1,10,0.999629411377017,0.0393130076331203,0.00172505080228012,0.991674892748835,122.3,0.998642080738949,0.986808796711553,0.151237577571865,1.15830199718955
42,30,30,2,10,0.999598409397506,0.0383693253800525,0.00124291976577311,0.600378182718077,117.525252525253,0.998735488559031,0.863672945903924,0.14816879462574,1.08489859829691
42,30,30,3,10,0.999540009898865,0.0404555104568693,0.00206121766112408,0.548923407205653,114.184782608696,0.998790227485968,0.784824605650658,0.151604784607883,1.2019722338898
42,30,30,5,10,0.999379994801106,0.0406219775529718,0.00147128243748457,0.601061112161586,104.06976744186,0.998855411571307,0.649510190514262,0.138930522352201,1.06841753572374
42,30,30,7,10,0.999192127135515,0.0394004552114336,0.00168354801222596,0.418525588106866,98.0128205128205,0.998850842244807,0.533944933465048,0.140270070043606,0.992391733295686
42,30,30,10,10,0.998893621258297,0.0432639741520345,0.00175187335921843,0.479830142422675,89.0789473684211,0.99880851404551,0.427722041731214,0.128484423940571,0.938220259194792
42,30,30,15,10,0.99848790712804,0.0442334740284325,0.00134209972715085,0.392019809125334,79.041095890411,0.998719746440181,0.286811379921464,0.11663820803546,0.803770257198732
