 ,Label,Area,Mean,Min,Max,Angle,Length
1,,135.009,102.526,92.320,133.641,4.399,40.673
2,,154.296,100.903,80.903,140.991,15.945,45.819
3,,154.296,62.088,34.407,129.975,0.000,46.388
4,,144.652,99.762,90.292,134.979,4.086,43.564
5,,163.939,74.110,55.640,124.733,11.310,48.361
6,,154.296,95.723,83.087,133.722,14.931,47.793
7,,135.009,105.589,96.030,135.946,8.746,41.212
8,,163.939,50.888,36.611,112.645,7.125,49.603
9,,163.939,76.520,50.379,157.383,7.125,48.165
10,,163.939,79.907,53.087,137.774,25.017,50.547
11,,163.939,98.620,85.327,137.163,-3.576,50.795
12,,154.296,89.919,80.569,106.724,39.289,45.266
13,,163.939,67.643,56.012,137.441,39.806,49.349
14,,173.583,80.758,45.945,153.482,32.735,52.242
15,,183.226,89.272,49.842,176.111,38.157,55.666
16,Mean,158.153,84.949,66.030,136.847,16.340,47.696
17,SD,13.040,16.408,21.427,16.840,14.901,4.040
18,Min,135.009,50.888,34.407,106.724,-3.576,40.673
19,Max,183.226,105.589,96.030,176.111,39.806,55.666
