 ,Label,Area,Mean,Min,Max,Angle,Length
1,,35.707,151.788,74.484,253.668,53.616,49.861
2,,32.732,141.047,43.000,252.640,53.130,45.775
3,,33.723,161.166,47.559,254.000,57.265,46.883
4,,28.764,210.980,7.980,253.961,59.381,40.098
5,,30.252,117.309,87.165,194.000,72.474,42.095
6,,7.935,167.880,159.280,176.000,58.392,10.750
7,,31.244,188.243,1.597,254.565,87.230,43.713
8,,37.691,100.526,0.000,254.000,90.000,52.817
9,,30.252,144.374,89.967,253.917,90.955,42.259
10,,35.211,198.146,10.720,253.829,80.942,49.205
11,,41.658,97.590,32.008,251.346,59.744,58.700
12,,20.829,182.945,132.875,254.683,68.459,28.770
13,,35.211,138.491,3.136,254.000,75.174,49.537
14,,33.228,188.362,7.026,253.398,77.661,46.136
15,,33.723,182.866,132.647,253.127,75.343,47.314
16,,19.341,170.283,158.000,230.000,86.987,26.798
17,,31.244,93.424,6.538,253.189,109.904,43.440
18,,28.268,154.578,2.999,253.832,80.707,39.248
19,,26.284,191.895,2.000,253.290,61.477,36.869
20,,35.211,140.483,4.794,254.274,66.371,49.195
21,,20.829,238.790,162.512,255.000,95.572,29.010
22,,30.252,150.023,88.400,254.467,89.045,42.259
23,,31.740,90.735,48.270,198.000,75.303,44.411
24,,32.236,239.876,187.000,255.000,70.710,44.767
25,,33.723,130.853,7.369,249.877,67.249,47.346
26,,31.244,153.059,3.325,254.851,111.631,43.939
27,,24.301,187.886,126.141,254.694,133.315,33.876
28,,29.756,186.929,11.059,253.473,79.261,41.573
29,,30.748,127.135,0.770,246.508,83.454,43.240
30,,31.244,198.797,2.549,254.306,64.259,43.781
31,,29.756,211.510,4.923,254.000,60.376,41.316
32,,27.276,147.314,124.000,186.000,77.242,38.269
33,,24.301,195.776,122.164,253.648,68.199,34.131
34,,19.341,159.455,135.820,243.000,42.879,26.908
35,,30.748,222.771,133.731,253.549,75.735,42.871
36,,30.252,233.879,169.387,254.000,74.578,42.371
37,,32.732,149.214,104.723,250.000,74.899,45.953
38,Mean,29.702,166.118,65.836,245.462,75.917,41.500
39,SD,6.150,40.076,63.651,20.783,17.708,8.698
40,Min,7.935,90.735,0.000,176.000,42.879,10.750
41,Max,41.658,239.876,187.000,255.000,133.315,58.700
