 ,Label,Area,Mean,Min,Max,Angle,Length
1,,40.143,131.392,105.667,166.000,-9.462,38.015
2,,47.738,106.660,83.000,176.000,14.676,45.223
3,,37.973,94.206,77.036,164.000,15.255,35.629
4,,42.313,108.232,86.321,203.000,-23.199,39.663
5,,45.568,94.289,63.051,192.312,-45.000,42.719
6,,52.078,109.421,97.311,162.000,-36.384,49.166
7,,49.908,99.652,86.556,155.000,-26.565,46.582
8,,47.738,120.323,101.459,177.000,33.690,45.067
9,,46.653,90.681,70.714,132.000,6.789,44.057
10,,31.464,100.766,92.000,124.000,32.005,29.480
11,Mean,44.158,105.562,86.311,165.131,-3.820,41.560
12,SD,6.223,12.665,13.494,24.349,28.264,5.903
13,Min,31.464,90.681,63.051,124.000,-45.000,29.480
14,Max,52.078,131.392,105.667,203.000,33.690,49.166
