 ,Label,Area,Mean,Min,Max,Angle,Length
1,,102.333,111.468,89.617,172.387,-21.038,36.717
2,,143.267,61.151,38.867,154.309,-34.509,52.322
3,,136.445,56.833,39.253,124.675,-38.660,50.052
4,,129.622,35.622,22.688,82.290,-30.964,46.798
5,,156.911,50.616,37.103,93.727,-43.025,56.270
6,,129.622,18.731,14.000,41.206,-45.000,46.632
7,,95.511,92.423,87.451,103.804,26.565,33.556
8,,88.689,111.110,102.198,120.714,-37.875,30.912
9,,115.978,97.152,78.244,151.156,0.000,40.909
10,,136.445,71.425,62.416,123.039,-23.962,49.845
11,,129.622,87.431,74.899,133.052,-13.241,46.853
12,,150.089,28.022,8.165,101.779,-14.036,54.022
13,,156.911,59.670,37.634,160.663,-18.435,58.255
14,,129.622,85.489,75.842,129.115,9.462,48.212
15,,170.556,56.464,19.169,119.044,-11.768,62.861
16,,122.800,67.233,51.674,119.121,-20.556,45.284
17,,88.689,72.333,58.378,143.636,24.444,31.655
18,,129.622,93.807,75.818,182.043,99.462,48.212
19,,102.333,38.593,28.301,60.745,105.945,35.282
20,,109.156,101.878,97.940,109.796,121.608,39.756
21,,102.333,104.545,97.233,112.258,123.690,35.935
22,,75.045,90.334,69.373,162.244,138.814,27.367
23,,129.622,130.454,104.122,189.206,130.601,46.853
24,,75.045,97.872,78.769,113.624,123.690,26.504
25,,109.156,66.851,56.540,85.015,137.726,38.703
26,,115.978,80.044,59.581,109.999,32.735,40.972
27,,143.267,34.341,16.210,110.621,20.225,53.203
28,,170.556,19.123,0.000,131.166,41.634,62.861
29,,143.267,31.605,19.682,132.456,34.509,52.322
30,,143.267,31.239,7.349,134.624,21.251,51.073
31,,156.911,68.469,57.550,117.109,30.069,58.077
32,,102.333,93.429,85.319,136.338,50.711,37.275
33,,150.089,40.502,16.208,98.157,52.595,53.638
34,,156.911,62.270,46.390,118.647,48.576,57.943
35,,88.689,46.844,15.567,180.744,-138.366,30.576
36,,122.800,20.843,9.000,76.978,-141.843,45.455
37,,136.445,60.014,52.446,74.389,-71.565,50.309
38,,115.978,90.239,39.969,166.110,-124.695,40.972
39,Mean,125.314,67.539,50.815,123.052,14.336,45.380
40,SD,25.449,29.393,30.770,33.891,73.525,9.784
41,Min,75.045,18.731,0.000,41.206,-141.843,26.504
42,Max,170.556,130.454,104.122,189.206,138.814,62.861
