 ,Label,Area,Mean,Min,Max,Angle,Length
1,,103.149,57.037,23.680,193.312,38.234,64.528
2,,83.959,92.931,43.917,163.899,52.125,52.624
3,,107.947,81.652,61.000,209.230,56.310,67.690
4,,95.953,108.628,94.000,186.971,67.380,60.351
5,,105.548,91.171,74.115,175.950,-3.900,66.837
6,,88.756,96.986,64.004,181.307,-14.421,56.306
7,,107.947,55.847,15.507,214.641,-11.821,68.180
8,,117.542,17.728,0.000,212.032,-26.030,75.085
9,,91.155,80.564,58.589,142.658,-14.036,57.747
10,,95.953,52.501,1.225,252.977,49.236,59.915
11,,103.149,66.126,34.429,179.804,51.766,65.259
12,,91.155,78.851,50.672,117.021,51.582,56.707
13,,98.352,41.640,11.395,124.145,47.045,61.503
14,,93.554,89.328,72.874,152.153,43.919,58.090
15,,62.369,101.662,54.258,127.815,43.363,38.723
16,,86.358,101.946,90.000,133.260,32.347,53.505
17,,95.953,87.580,58.219,207.218,37.747,60.246
18,,69.566,71.024,39.478,156.533,67.068,42.675
19,,74.364,72.696,52.589,132.702,136.332,46.306
20,,69.566,69.671,29.202,109.422,123.111,42.923
21,,86.358,82.243,68.050,116.272,114.444,54.878
22,,86.358,51.384,25.462,89.589,117.979,54.839
23,,62.369,7.037,0.000,41.397,130.101,38.114
24,,67.167,96.419,79.799,144.622,154.359,42.592
25,,69.566,106.901,83.516,181.215,136.469,43.806
26,,76.762,39.490,7.085,171.519,137.603,48.049
27,,79.161,33.510,9.172,114.699,133.727,49.673
28,,74.364,99.446,87.084,158.179,125.754,46.914
29,,83.959,75.348,68.384,127.368,123.232,53.160
30,,83.959,72.050,60.205,100.267,120.379,52.273
31,,71.965,71.643,58.849,104.031,120.964,44.924
32,,79.161,50.351,7.991,88.803,124.695,49.544
33,,95.953,58.677,40.000,126.735,95.856,59.821
34,,103.149,52.458,2.262,150.976,118.393,65.487
35,,81.560,72.101,62.564,94.202,126.529,51.204
36,Mean,86.974,70.989,45.416,148.084,77.367,54.585
37,SD,14.160,24.816,29.007,44.622,53.200,9.164
38,Min,62.369,7.037,0.000,41.397,-26.030,38.114
39,Max,117.542,108.628,94.000,252.977,154.359,75.085
