 ,Label,Area,Mean,Min,Max,Angle,Length
1,,8.401,205.000,190.000,217.889,-45.000,4.099
2,,8.401,187.417,173.000,202.667,-18.435,4.583
3,,10.502,169.200,131.000,204.000,-33.690,5.225
4,,8.401,161.222,144.000,170.889,-45.000,4.099
5,,10.502,172.900,138.000,204.000,56.310,5.225
6,,8.401,132.000,88.000,164.000,-108.435,4.583
7,,10.502,94.125,33.000,135.000,-146.310,5.225
8,,8.401,149.000,120.000,173.000,0.000,4.348
9,,4.201,195.000,188.000,202.000,-45.000,2.050
10,,8.401,197.889,164.000,216.556,45.000,4.099
11,,6.301,201.667,181.000,219.000,90.000,2.899
12,,8.401,186.917,173.000,200.333,71.565,4.583
13,,8.401,151.444,98.000,204.000,45.000,4.099
14,,10.502,171.075,116.000,201.500,56.310,5.225
15,Mean,8.551,169.633,138.357,193.917,-5.549,4.310
16,SD,1.741,30.749,44.889,24.172,70.108,0.914
17,Min,4.201,94.125,33.000,135.000,-146.310,2.050
18,Max,10.502,205.000,190.000,219.000,90.000,5.225
