 ,Label,Area,Mean,Min,Max,Angle,Length
1,,98.352,62.274,23.625,142.596,-50.013,62.497
2,,59.971,93.962,61.371,192.974,-59.036,37.363
3,,95.953,90.431,57.795,200.163,-23.199,59.714
4,,81.560,106.103,88.244,173.214,-8.616,51.686
5,,93.554,48.431,33.772,81.415,77.471,58.624
6,,91.155,18.968,0.000,113.079,62.745,56.969
7,,79.161,84.611,60.963,147.908,65.854,49.559
8,,91.155,44.055,13.298,187.706,-31.504,56.795
9,,79.161,93.374,59.969,154.703,-52.431,50.014
10,,86.358,58.784,42.605,103.753,-43.831,53.901
11,,76.762,26.604,16.908,57.421,-31.608,47.574
12,,62.369,123.043,96.491,179.103,-40.101,38.869
13,,64.768,119.798,97.584,153.697,-55.713,40.283
14,,74.364,85.941,58.969,164.805,-35.754,46.914
15,,67.167,89.599,55.288,143.527,-34.824,41.938
16,,91.155,99.743,67.673,198.377,-27.255,57.501
17,,74.364,50.331,19.798,227.976,5.711,46.672
18,,67.167,86.191,72.497,147.118,10.886,41.325
19,,76.762,77.783,59.178,142.248,31.608,47.990
20,,79.161,79.511,61.631,117.756,34.695,49.544
21,,69.566,75.704,60.602,128.442,37.694,43.137
22,,86.358,50.827,21.871,142.281,46.169,53.901
23,,88.756,22.532,6.668,131.338,56.310,55.800
24,,76.762,41.152,20.584,116.991,36.870,47.619
25,,67.167,81.476,61.187,135.904,34.287,41.274
26,,69.566,81.089,68.461,136.109,8.130,43.448
27,,64.768,69.173,46.751,114.904,2.203,40.494
28,,64.768,101.973,62.490,204.163,56.310,39.627
29,,67.167,26.176,2.766,129.014,8.427,41.102
30,,74.364,50.144,25.630,86.897,21.448,46.429
31,,79.161,87.879,71.347,152.990,25.017,50.057
32,,62.369,81.824,35.418,232.617,23.499,38.923
33,,62.369,86.388,60.562,147.963,23.499,38.923
34,,50.375,91.859,81.087,118.913,40.914,30.351
35,Mean,75.704,73.169,49.208,147.296,6.349,47.259
36,SD,11.799,27.206,26.481,39.822,40.038,7.647
37,Min,50.375,18.968,0.000,57.421,-59.036,30.351
38,Max,98.352,123.043,97.584,232.617,77.471,62.497
