 ,Label,Area,Mean,Min,Max,Angle,Length
1,,75.045,104.191,93.645,143.376,60.945,25.410
2,,122.800,52.719,37.914,93.647,61.928,43.717
3,,136.445,46.517,35.394,89.763,55.491,49.167
4,,129.622,42.854,23.444,124.012,63.435,47.781
5,,150.089,55.765,42.770,115.809,36.870,53.638
6,,136.445,25.219,14.000,54.335,83.991,50.206
7,,95.511,102.114,88.154,145.575,77.005,34.766
8,,81.867,118.018,97.632,153.832,60.945,28.477
9,,54.578,85.057,78.212,95.874,66.801,19.418
10,,102.333,76.309,61.018,135.503,59.744,36.647
11,,115.978,95.968,83.093,149.356,63.435,40.656
12,,143.267,46.691,7.443,141.642,60.945,51.876
13,,143.267,60.531,35.812,152.343,90.000,52.273
14,,115.978,89.145,71.042,162.116,86.186,40.972
15,,129.622,32.877,20.579,115.652,63.435,47.781
16,,102.333,66.591,52.003,167.036,81.870,36.647
17,,75.045,71.788,55.932,162.228,122.005,26.504
18,,129.622,98.370,76.631,183.498,-160.560,48.158
19,,102.333,55.913,26.808,192.849,-158.962,36.717
20,,129.622,111.243,97.192,164.173,-146.310,47.292
21,,122.800,110.770,99.453,150.851,-141.843,45.455
22,,95.511,97.400,70.324,143.704,-151.390,33.556
23,,95.511,111.838,104.481,129.225,-145.008,32.778
24,,95.511,73.528,32.782,134.537,-157.380,34.617
25,,95.511,79.291,57.871,141.740,-67.380,34.617
26,,150.089,42.592,19.000,117.979,-65.772,54.923
27,,136.445,12.236,0.000,77.181,-57.995,49.167
28,,129.622,34.974,18.256,129.385,-61.928,46.798
29,,143.267,28.346,7.198,94.364,-59.534,51.073
30,,136.445,65.770,54.687,103.665,-53.746,48.638
31,,122.800,94.250,67.119,146.434,-49.764,45.112
32,,156.911,37.677,20.791,111.815,-28.811,56.954
33,,136.445,19.186,4.389,132.424,-42.879,50.052
34,,88.689,100.026,93.735,107.389,24.444,30.492
35,,109.156,12.327,8.397,22.639,26.565,39.691
36,,136.445,62.312,52.923,82.566,27.897,50.820
37,,115.978,116.633,96.097,177.860,-32.735,42.882
38,,115.978,63.648,44.731,109.921,-32.735,42.882
39,Mean,117.235,68.439,51.341,127.797,-8.968,42.332
40,SD,24.100,31.319,32.199,35.568,86.948,9.150
41,Min,54.578,12.236,0.000,22.639,-160.560,19.418
42,Max,156.911,118.018,104.481,192.849,122.005,56.954
