 ,Label,Area,Mean,Min,Max,Angle,Length
1,,17.909,124.441,113.667,141.333,-49.399,17.902
2,,35.817,97.687,84.667,116.333,9.211,36.391
3,,67.865,82.024,77.000,125.333,-11.310,69.306
4,,51.841,75.042,66.000,91.000,-4.236,52.570
5,,55.611,76.944,68.172,105.000,0.988,56.318
6,,61.267,69.066,62.505,109.000,4.467,62.324
7,,56.554,71.386,58.667,123.333,-6.766,57.682
8,,70.692,77.786,70.000,118.667,-4.635,72.079
9,,64.094,75.849,68.000,115.667,-12.995,64.764
10,,63.152,64.357,55.333,102.000,-21.477,63.641
11,,59.382,45.425,35.664,82.667,-23.682,60.428
12,,52.784,74.275,69.309,89.333,-28.443,52.998
13,,60.324,88.708,79.000,125.333,-28.610,60.824
14,,60.324,80.202,72.000,125.333,-48.215,61.195
15,,59.382,83.255,75.000,104.000,-52.206,60.201
16,,50.898,93.395,84.667,117.667,-33.389,51.162
17,Mean,55.493,79.990,71.228,112.000,-19.419,56.237
18,SD,12.831,16.893,16.481,15.638,19.510,13.116
19,Min,17.909,45.425,35.664,82.667,-52.206,17.902
20,Max,70.692,124.441,113.667,141.333,9.211,72.079
