 ,Label,Area,Mean,Min,Max,Angle,Length
1,,163.939,116.224,88.510,246.976,82.875,50.899
2,,173.583,98.423,85.721,125.358,113.629,53.845
3,,163.939,65.383,40.513,102.799,97.595,49.603
4,,173.583,101.200,85.205,157.840,86.634,53.630
5,,163.939,71.001,60.340,115.471,96.710,51.043
6,,183.226,69.734,44.706,135.766,109.440,57.320
7,,183.226,62.534,40.951,144.337,90.000,55.079
8,,192.870,43.006,30.408,80.702,-96.009,58.246
9,,163.939,106.680,96.695,157.868,109.654,49.029
10,,183.226,70.400,44.656,133.244,128.157,54.542
11,,202.513,74.329,43.989,174.864,136.975,62.573
12,,192.870,107.450,94.074,134.340,98.973,59.105
13,,183.226,62.056,44.058,129.183,86.820,55.079
14,,192.870,100.780,95.426,128.566,81.027,59.846
15,,163.939,105.135,99.000,126.885,90.000,49.285
16,Mean,178.726,83.622,66.283,139.613,87.499,54.608
17,SD,13.074,22.286,25.911,37.364,53.336,4.180
18,Min,163.939,43.006,30.408,80.702,-96.009,49.029
19,Max,202.513,116.224,99.000,246.976,136.975,62.573
