 ,Label,Area,Mean,Min,Max,Angle,Length
1,,95.612,80.852,77.000,88.000,-20.556,26.419
2,,105.174,82.585,81.200,85.000,-108.435,29.859
3,,47.806,87.294,86.594,89.000,-14.036,11.256
4,,133.857,82.317,78.154,96.500,-57.529,39.021
5,,143.419,76.276,72.643,87.000,-61.699,44.299
6,,143.419,86.209,84.000,89.000,-63.435,42.199
7,,143.419,79.187,75.714,90.500,-65.225,42.874
8,,114.735,89.643,85.364,101.750,-53.130,33.087
9,,114.735,90.489,84.455,107.500,-33.690,32.614
10,,124.296,73.810,68.000,97.500,52.125,36.225
11,,86.051,91.215,87.500,100.000,39.806,25.168
12,,86.051,86.102,84.812,88.000,23.199,23.549
13,,76.490,81.616,76.857,94.250,-8.130,21.865
14,,47.806,86.309,83.000,91.500,-45.000,13.300
15,,114.735,83.803,80.591,96.500,15.255,35.256
16,,133.857,87.144,83.882,99.500,51.340,39.599
17,,133.857,81.296,77.000,93.500,67.380,41.629
18,,66.929,83.393,76.000,104.500,71.565,19.124
19,,47.806,152.956,148.062,167.250,-45.000,10.932
20,,95.612,69.333,64.333,96.000,-71.565,29.334
21,,133.857,120.451,112.519,136.000,-102.995,40.934
22,,152.980,110.136,97.880,138.500,-104.931,46.511
23,,162.541,105.908,90.219,145.250,-58.392,48.523
24,,152.980,106.732,98.472,124.500,-58.392,45.890
25,,86.051,116.918,109.781,131.000,-60.255,25.732
26,,66.929,152.702,132.667,185.000,-30.964,18.030
27,,76.490,164.203,141.500,210.750,-123.690,21.029
28,,105.174,115.795,107.500,130.000,-126.870,30.019
29,,133.857,120.276,111.935,142.000,-122.471,40.316
30,,133.857,106.087,100.385,125.500,-118.610,38.744
31,,114.735,106.775,98.841,121.750,-116.565,35.290
32,,57.367,95.320,90.980,100.000,45.000,14.254
33,,105.174,107.730,103.600,120.000,45.000,30.688
34,,114.735,96.322,93.083,104.000,52.125,34.328
35,,162.541,99.494,94.000,123.500,47.490,48.152
36,,76.490,118.306,110.776,128.000,45.000,21.865
37,,66.929,95.381,83.083,126.500,30.964,18.030
38,,124.296,83.016,73.167,116.000,37.875,37.426
39,,181.664,93.653,77.000,128.500,40.601,54.836
40,,105.174,138.526,133.080,150.000,32.005,30.019
41,,143.419,130.873,116.140,174.166,-74.055,43.228
42,,143.419,127.243,98.427,196.723,-68.962,43.868
43,,181.664,103.492,75.210,191.123,-69.444,55.008
44,,143.419,108.103,92.727,152.645,-68.962,44.595
45,,152.980,117.340,111.191,129.152,-63.435,47.255
46,,57.367,121.714,99.833,149.764,-53.130,14.929
47,,47.806,121.096,114.808,131.128,-116.565,13.256
48,,47.806,150.501,139.298,163.777,-116.565,13.888
49,Mean,110.153,103.457,95.068,123.708,-33.457,32.380
50,SD,38.041,22.864,20.142,32.227,62.166,12.277
51,Min,47.806,69.333,64.333,85.000,-126.870,10.932
52,Max,181.664,164.203,148.062,210.750,71.565,55.008
