 ,Label,Area,Mean,Min,Max,Angle,Length
1,,13.575,166.459,150.474,174.560,-63.435,4.733
2,,22.624,155.793,144.524,163.684,-45.000,8.466
3,,22.624,168.271,165.014,172.723,-56.310,8.726
4,,18.100,153.110,138.384,161.420,-90.000,6.171
5,,22.624,166.568,137.333,189.746,45.000,7.483
6,,18.100,185.072,178.008,187.862,180.000,6.171
7,,22.624,158.808,139.324,169.961,180.000,7.483
8,,40.724,165.687,133.765,176.729,-156.801,16.119
9,,18.100,153.306,147.539,157.141,-56.310,6.693
10,,31.674,136.770,105.758,160.704,-11.310,12.341
11,,18.100,156.839,153.400,158.837,-45.000,6.349
12,,31.674,149.071,137.185,152.708,-71.565,12.787
13,,18.100,139.344,130.603,148.648,-116.565,5.396
14,,18.100,137.647,123.644,146.229,-123.690,6.693
15,,27.149,141.710,124.435,149.555,36.870,9.583
16,Mean,22.926,155.630,140.626,164.700,-26.274,8.346
17,SD,7.147,13.547,17.441,13.599,99.666,3.162
18,Min,13.575,136.770,105.758,146.229,-156.801,4.733
19,Max,40.724,185.072,178.008,189.746,180.000,16.119
