 ,Label,Area,Mean,Min,Max,Angle,Length
1,,290.372,86.111,73.000,117.000,4.086,88.826
2,,360.461,63.342,54.956,92.926,19.983,111.833
3,,380.487,52.271,48.000,56.252,24.444,116.457
4,,400.513,45.386,36.236,78.042,24.567,122.963
5,,400.513,57.138,46.853,66.011,27.216,123.934
6,,420.538,51.964,46.869,85.138,24.677,129.296
7,,400.513,51.569,37.716,66.561,36.573,122.777
8,,410.525,45.471,32.327,63.426,38.884,125.716
9,,450.577,32.186,28.000,54.836,30.069,138.067
10,,370.474,39.795,34.263,44.000,37.185,114.181
11,,340.436,21.023,20.000,23.000,36.529,105.588
12,,440.564,28.613,23.762,52.713,28.393,135.733
13,,430.551,49.967,43.030,69.793,25.346,132.478
14,,420.538,41.259,35.000,59.760,21.541,128.632
15,,410.525,52.732,41.407,67.220,11.592,126.485
16,,250.320,64.865,43.261,157.147,27.646,75.875
17,Mean,386.119,48.981,40.292,72.114,26.171,118.678
18,SD,54.102,15.477,12.741,30.917,9.275,16.751
19,Min,250.320,21.023,20.000,23.000,4.086,75.875
20,Max,450.577,86.111,73.000,157.147,38.884,138.067
