 ,Label,Area,Mean,Min,Max,Angle,Length
1,,30.822,91.270,85.000,110.000,79.875,29.323
2,,27.633,55.591,48.000,74.000,49.899,25.608
3,,36.136,52.485,45.354,71.000,41.348,34.332
4,,28.696,6.744,0.000,35.000,43.452,26.982
5,,34.010,62.298,52.084,92.000,52.765,32.372
6,,32.947,13.437,0.000,57.000,88.091,30.945
7,,32.947,83.789,67.667,116.267,91.909,30.945
8,,26.570,111.137,105.333,120.000,85.236,24.828
9,,25.507,84.348,73.000,145.000,74.745,23.509
10,,28.696,21.588,9.000,89.000,60.524,27.237
11,,36.136,87.973,76.000,128.000,54.866,34.036
12,,31.884,114.147,105.000,142.000,59.036,30.056
13,,30.822,134.897,129.000,145.000,55.176,28.884
14,,32.947,80.648,66.700,114.000,45.000,30.617
15,,35.073,88.470,71.031,144.000,69.864,32.941
16,,31.884,64.575,53.000,95.000,54.689,30.320
17,,24.445,157.463,152.000,175.000,59.931,22.634
18,,32.947,131.123,113.000,163.000,47.726,30.652
19,,37.198,111.010,95.000,154.000,52.125,35.263
20,,37.198,175.564,167.000,191.000,54.462,35.474
21,,38.261,128.977,102.286,206.000,39.174,35.905
22,,28.696,195.628,189.000,200.000,40.365,27.061
23,,29.759,186.239,181.667,197.000,31.329,27.759
24,,26.570,170.568,162.667,193.000,36.384,24.331
25,,25.507,82.868,67.000,124.000,48.576,23.373
26,Mean,31.332,99.713,88.632,131.211,56.662,29.415
27,SD,4.048,51.968,53.097,47.260,16.493,4.014
28,Min,24.445,6.744,0.000,35.000,31.329,22.634
29,Max,38.261,195.628,189.000,206.000,91.909,35.905
