 ,Label,Area,Mean,Min,Max,Angle,Length
1,,517.545,112.707,106.704,124.000,-110.556,61.466
2,,672.808,108.570,102.719,134.500,-120.964,85.444
3,,724.563,112.104,105.327,127.500,-108.435,89.926
4,,672.808,110.287,105.778,121.750,-109.983,89.890
5,,776.317,119.006,111.938,131.000,-102.095,100.234
6,,828.072,78.192,64.425,109.000,-90.000,106.112
7,,828.072,62.322,48.755,74.750,-77.905,104.763
8,,724.563,40.595,34.024,58.562,-85.601,93.678
9,,776.317,98.046,91.467,109.625,-102.095,104.081
10,,879.826,81.898,57.473,115.750,-108.435,115.456
11,,776.317,46.254,35.543,77.750,-108.435,97.883
12,,672.808,62.751,53.840,77.375,-114.444,88.475
13,,879.826,51.728,29.024,93.000,-104.931,114.386
14,,828.072,14.712,3.342,127.000,-104.931,109.945
15,,828.072,95.980,87.720,122.625,-102.095,104.763
16,,828.072,94.582,86.417,109.875,-104.931,109.488
17,,724.563,103.574,98.847,116.625,-104.036,89.926
18,,828.072,63.782,51.897,129.125,-102.095,107.626
19,,828.072,80.895,71.000,131.000,-97.595,109.709
20,,724.563,98.331,90.654,145.500,-90.000,95.474
21,,621.054,115.116,108.748,130.500,-90.000,81.013
22,,621.054,116.646,109.000,148.250,-90.000,80.933
23,,621.054,114.021,108.750,126.500,-90.000,79.135
24,,569.299,108.831,99.387,132.000,-95.711,74.285
25,,569.299,98.807,91.318,119.125,-101.310,68.485
26,,362.281,106.536,99.167,121.250,-108.435,44.963
27,,310.527,143.093,130.545,157.438,-116.565,37.077
28,Mean,703.478,90.347,80.882,117.458,-101.540,90.541
29,SD,145.862,29.344,31.624,23.333,10.157,20.070
30,Min,310.527,14.712,3.342,58.562,-120.964,37.077
31,Max,879.826,143.093,130.545,157.438,-77.905,115.456
