 ,Label,Area,Mean,Min,Max,Angle,Length
1,,137.171,70.879,44.728,125.000,63.435,33.127
2,,150.888,25.525,10.118,60.302,71.565,36.768
3,,123.454,92.262,81.678,114.601,56.310,29.449
4,,123.454,53.180,31.419,114.612,54.462,30.824
5,,164.605,96.222,79.620,138.467,48.814,39.445
6,,137.171,99.234,89.065,119.372,60.945,35.081
7,,109.737,73.100,64.205,98.306,39.806,26.843
8,,137.171,83.449,77.880,94.909,57.995,32.925
9,,137.171,71.539,51.744,101.760,49.399,33.973
10,,109.737,53.892,33.950,96.388,45.000,24.998
11,,137.171,40.678,0.992,125.760,49.399,33.973
12,,123.454,108.612,98.182,129.190,45.000,28.570
13,,150.888,113.645,92.145,143.727,36.870,37.878
14,,150.888,31.606,0.089,96.581,45.000,35.712
15,,82.302,83.415,65.612,110.083,30.964,20.359
16,,137.171,34.678,2.450,106.599,29.745,31.641
17,,123.454,82.767,74.152,104.983,7.125,30.721
18,Mean,131.523,71.452,52.825,110.626,46.578,31.899
19,SD,19.435,27.427,34.053,19.713,15.113,4.862
20,Min,82.302,25.525,0.089,60.302,7.125,20.359
21,Max,164.605,113.645,98.182,143.727,71.565,39.445
