 ,Label,Area,Mean,Min,Max,Angle,Length
1,,310.527,112.933,107.800,125.000,-11.310,36.683
2,,465.790,108.674,102.447,119.500,-15.945,55.405
3,,465.790,118.919,102.758,149.250,-15.945,54.105
4,,517.545,118.373,108.086,135.750,-18.435,63.740
5,,517.545,131.418,112.611,183.500,0.000,63.179
6,,517.545,85.014,73.056,109.875,0.000,61.176
7,,517.545,61.337,48.352,93.125,6.340,63.866
8,,517.545,53.107,35.875,115.125,6.340,63.051
9,,569.299,106.411,95.165,137.000,-5.711,73.761
10,,517.545,92.339,81.398,118.000,-20.556,61.466
11,,517.545,61.956,39.909,107.000,-26.565,62.120
12,,517.545,82.367,58.556,141.375,-23.962,67.797
13,,517.545,31.586,7.835,64.562,-26.565,62.742
14,,517.545,24.522,3.000,107.750,-18.435,67.198
15,,465.790,101.151,92.656,121.625,-14.036,61.070
16,,569.299,95.812,84.750,131.000,-18.435,69.470
17,,465.790,112.328,97.078,154.188,-12.529,60.672
18,,517.545,74.299,58.292,140.750,-12.529,67.198
19,,517.545,82.857,70.111,126.250,0.000,66.545
20,,517.545,101.758,90.293,133.250,0.000,61.255
21,,465.790,126.500,116.891,156.000,-6.340,59.785
22,,414.036,116.127,108.327,131.500,8.130,48.693
23,,414.036,116.633,110.536,127.875,-8.130,48.593
24,,414.036,114.152,100.704,147.500,-8.130,52.926
25,,310.527,95.062,91.125,102.000,-11.310,38.152
26,,258.772,116.388,106.500,135.500,0.000,25.179
27,,155.263,107.328,101.812,114.500,-26.565,15.471
28,,207.018,143.927,135.583,158.000,-33.690,20.974
29,Mean,452.852,96.188,83.625,128.098,-11.225,55.438
30,SD,107.851,28.878,32.647,23.205,11.167,14.999
31,Min,155.263,24.522,3.000,64.562,-33.690,15.471
32,Max,569.299,143.927,135.583,183.500,8.130,73.761
