 ,Label,Area,Mean,Min,Max,Angle,Length
1,,219.473,60.676,46.233,102.386,-23.199,55.382
2,,219.473,27.310,3.298,104.566,-28.301,56.466
3,,246.907,89.535,77.170,122.562,-28.072,62.112
4,,205.756,40.629,12.114,109.715,-33.690,52.546
5,,219.473,86.253,78.364,122.107,-53.130,55.612
6,,219.473,95.110,78.364,122.182,-47.726,57.139
7,,246.907,87.654,71.000,136.950,-47.490,62.522
8,,192.039,80.161,73.383,98.360,-70.017,46.426
9,,178.322,65.773,52.455,95.773,-45.000,44.676
10,,192.039,46.589,31.417,97.054,-51.340,48.508
11,,205.756,31.964,10.459,92.777,-45.000,51.813
12,,233.190,109.739,102.272,139.298,-52.431,59.168
13,,164.605,100.484,94.477,113.973,-59.036,42.028
14,,219.473,23.985,0.628,115.570,-45.000,55.382
15,,164.605,95.412,70.201,154.469,-41.634,41.108
16,,205.756,24.446,5.182,83.831,-65.225,53.090
17,,219.473,77.038,72.122,94.364,-82.405,56.069
18,Mean,208.984,67.221,51.714,112.114,-48.159,52.944
19,SD,24.504,29.305,34.355,19.047,15.445,6.445
20,Min,164.605,23.985,0.628,83.831,-82.405,41.108
21,Max,246.907,109.739,102.272,154.469,-23.199,62.522
