 ,Label,Area,Mean,Min,Max,Angle,Length
1,,51.104,136.475,117.837,211.296,83.290,28.782
2,,65.300,125.442,108.171,178.333,87.397,36.615
3,,68.139,72.418,47.972,124.704,82.569,38.394
4,,68.139,128.348,113.937,177.111,85.030,38.296
5,,68.139,138.187,125.694,209.333,97.431,39.014
6,,65.300,95.430,71.431,166.889,84.806,36.615
7,,65.300,106.632,73.010,207.333,74.055,37.882
8,,73.817,77.910,51.660,172.704,78.232,42.408
9,,70.978,59.127,46.537,153.185,85.236,40.630
10,,56.782,59.314,43.656,156.556,90.000,32.581
11,,53.943,79.452,62.313,119.333,15.524,30.667
12,,59.621,47.839,31.840,79.500,57.095,33.668
13,,51.104,63.731,43.034,132.417,86.634,28.657
14,,53.943,57.101,37.362,125.333,135.000,30.388
15,,56.782,44.614,35.174,107.333,156.038,32.422
16,,62.461,78.428,68.665,113.000,140.906,34.737
17,,53.943,39.774,31.599,96.833,110.556,29.881
18,,51.104,56.352,36.251,180.667,40.236,29.245
19,,62.461,43.710,31.370,87.000,64.654,35.843
20,,70.978,91.558,75.530,139.833,70.821,41.032
21,,56.782,71.908,48.801,99.165,124.509,32.716
22,,53.943,34.580,32.444,53.667,93.180,30.435
23,,53.943,44.442,30.909,139.000,141.843,30.000
24,,51.104,79.840,70.000,85.469,57.265,28.043
25,,45.426,63.515,55.844,85.667,50.194,25.678
26,,46.737,53.074,43.002,86.963,30.579,33.846
27,,51.930,59.918,33.097,181.000,20.323,37.881
28,,55.392,52.599,22.946,147.667,9.162,41.313
29,,39.813,15.291,2.131,97.074,2.603,28.998
30,,48.468,16.953,5.438,119.407,10.886,35.618
31,,55.392,16.934,8.904,71.333,14.931,40.632
32,,34.620,23.065,8.986,53.037,51.340,25.086
33,,64.047,31.197,7.827,112.253,-7.907,46.891
34,,48.468,22.118,0.000,219.037,-27.553,34.931
35,Mean,56.924,64.332,47.746,132.042,67.555,34.407
36,SD,9.156,33.874,32.828,46.461,45.702,5.222
37,Min,34.620,15.291,0.000,53.037,-27.553,25.086
38,Max,73.817,138.187,125.694,219.037,156.038,46.891
