 ,Label,Area,Mean,Min,Max,Angle,Length
1,,26.373,206.084,204.524,209.000,-52.595,23.432
2,,39.560,200.902,194.000,221.000,-61.821,34.779
3,,71.927,82.091,32.339,173.000,-43.636,65.052
4,,75.523,180.551,171.000,191.000,-47.603,68.200
5,,80.319,181.559,170.182,207.000,-41.923,72.105
6,,65.933,155.499,134.225,203.000,-32.800,58.615
7,,65.933,156.641,124.715,198.000,-37.504,59.347
8,,57.542,174.062,165.574,197.000,-99.866,51.121
9,Mean,60.389,167.174,149.570,199.875,-52.218,54.081
10,SD,18.593,38.861,54.420,14.157,21.237,16.960
11,Min,26.373,82.091,32.339,173.000,-99.866,23.432
12,Max,80.319,206.084,204.524,221.000,-32.800,72.105
