 ,Label,Area,Mean,Min,Max,Angle,Length
1,,13.140,119.095,91.316,135.573,14.036,10.157
2,,11.826,119.757,103.272,131.893,23.199,9.449
3,,5.256,121.108,103.559,134.298,18.435,3.150
4,,6.570,147.839,96.347,190.169,14.036,4.107
5,,7.884,153.184,102.514,187.352,-21.801,5.364
6,,5.256,157.611,138.417,168.069,-45.000,3.591
7,,6.570,154.011,94.470,190.328,-45.000,4.226
8,,3.942,159.164,148.773,164.705,0.000,1.992
9,,5.256,109.673,97.993,116.603,-56.310,3.591
10,,5.256,63.769,58.236,68.801,0.000,2.988
11,,6.570,59.085,53.112,63.704,-18.435,4.454
12,,3.942,53.185,47.815,58.218,45.000,2.227
13,,5.256,66.343,61.141,70.660,45.000,3.591
14,,6.570,117.158,77.518,137.056,18.435,4.107
15,Mean,6.664,114.356,91.035,129.816,-0.600,4.500
16,SD,2.701,39.094,29.825,48.277,32.454,2.413
17,Min,3.942,53.185,47.815,58.218,-56.310,1.992
18,Max,13.140,159.164,148.773,190.328,45.000,10.157
