 ,Label,Area,Mean,Min,Max,Angle,Length
1,,64.277,70.945,51.214,101.000,40.365,40.500
2,,69.038,76.927,58.625,122.000,42.138,43.126
3,,69.038,92.354,81.768,134.500,37.694,43.374
4,,64.277,135.587,122.308,163.000,0.000,40.123
5,,69.038,87.150,64.000,160.000,-4.086,43.374
6,,66.657,85.728,59.000,128.000,-2.121,41.687
7,,64.277,90.357,64.308,146.000,15.068,40.800
8,,54.754,131.853,117.969,179.000,20.854,33.953
9,,54.754,86.241,73.066,117.500,26.565,33.468
10,,49.993,125.115,109.637,155.000,22.834,30.801
11,,71.418,66.897,56.603,95.000,-22.166,44.698
12,,69.038,85.588,72.000,134.500,-25.641,42.787
13,,57.135,92.960,70.739,141.000,-2.603,34.724
14,,49.993,124.815,114.250,169.000,-59.534,31.099
15,,59.515,72.200,63.635,138.750,-51.710,36.877
16,,69.038,92.599,68.500,152.714,14.534,43.036
17,,64.277,86.798,74.820,132.000,24.624,40.419
18,,69.038,53.549,32.214,97.000,16.504,43.449
19,,69.038,84.895,62.000,158.500,-25.641,43.126
20,,59.515,82.755,66.948,130.000,-38.290,37.350
21,,59.515,73.556,63.578,87.500,-41.634,37.675
22,,83.321,129.705,101.074,181.500,6.710,52.821
23,,64.277,122.603,102.250,167.500,4.574,39.533
24,,57.135,160.526,151.248,196.500,15.255,35.184
25,,59.515,109.280,92.833,193.500,22.249,36.675
26,,57.135,133.420,112.193,210.500,45.000,35.462
27,,57.135,118.997,73.130,173.000,55.620,36.160
28,,61.896,157.552,150.000,178.000,63.435,37.951
29,,71.418,66.840,51.748,146.000,50.440,45.438
30,,66.657,171.485,153.000,197.500,6.340,42.007
31,,59.515,171.992,158.125,213.500,38.290,36.748
32,,57.135,155.336,100.043,212.500,61.189,34.929
33,,64.277,151.473,133.051,196.000,64.440,40.034
34,,54.754,177.519,166.570,213.000,56.310,33.610
35,,52.373,195.062,187.905,225.000,39.094,32.300
36,,73.799,162.734,140.000,208.000,-3.814,46.448
37,Mean,62.888,113.428,95.010,159.832,14.247,39.215
38,SD,7.274,38.127,39.269,37.645,33.100,4.835
39,Min,49.993,53.549,32.214,87.500,-59.534,30.801
40,Max,83.321,195.062,187.905,225.000,64.440,52.821
