 ,Label,Area,Mean,Min,Max,Angle,Length
1,,45.225,139.633,115.667,180.000,-25.346,30.143
2,,43.170,167.368,143.860,203.000,-30.466,28.041
3,,55.504,131.560,86.962,201.500,-37.304,37.853
4,,45.225,95.040,63.143,198.000,-41.186,30.482
5,,45.225,83.166,53.735,173.000,-25.346,30.143
6,,49.337,107.361,86.372,160.500,-18.435,32.419
7,,39.058,92.901,79.370,118.981,-30.964,25.457
8,,43.170,43.169,34.750,98.000,-32.905,28.649
9,,51.392,59.464,28.260,146.000,-29.745,35.039
10,,41.114,57.585,41.787,81.892,-18.435,26.766
11,,51.392,32.905,26.250,78.000,-7.125,34.678
12,,37.003,26.556,24.000,29.000,0.000,24.374
13,,41.114,27.895,22.452,42.500,8.973,26.766
14,,41.114,39.403,32.972,60.500,-18.435,27.885
15,,51.392,37.922,24.242,134.250,-17.650,33.785
16,,43.170,25.537,20.600,67.000,-49.086,28.460
17,,45.225,29.269,23.429,66.000,14.036,29.558
18,,51.392,45.421,24.688,169.500,-2.386,34.478
19,,34.947,41.787,28.812,81.000,7.125,23.119
20,,51.392,33.667,24.333,101.500,-19.179,34.915
21,,43.170,33.598,21.200,121.500,-8.531,29.111
22,,37.003,48.585,42.225,75.000,-66.371,24.385
23,,45.225,107.345,75.000,159.000,-45.000,30.415
24,,49.337,81.881,61.790,127.750,-55.620,33.008
25,,41.114,34.187,24.576,62.000,-51.340,27.542
26,,37.003,49.436,29.853,80.000,-59.036,24.720
27,,55.504,81.271,47.211,167.000,2.203,36.624
28,,47.281,32.638,25.043,78.000,-35.838,31.257
29,,61.671,95.273,63.021,134.500,-10.125,41.487
30,,41.114,31.223,27.771,41.250,-42.879,27.392
31,,47.281,80.829,51.934,175.500,-56.310,31.421
32,,51.392,87.737,71.281,121.000,-19.179,34.686
33,,49.337,70.441,45.978,132.000,-9.866,33.602
34,,37.003,78.771,55.176,113.000,13.241,24.885
35,,37.003,32.631,25.317,45.000,28.072,24.374
36,,45.225,71.548,43.286,83.685,22.834,29.558
37,,51.392,27.325,20.157,66.250,0.000,33.701
38,,45.225,72.352,51.663,149.000,41.186,29.471
39,,32.891,75.950,59.000,120.500,0.000,20.790
40,,39.058,82.607,64.208,125.500,-9.462,26.291
41,,41.114,59.862,42.697,102.316,-6.009,27.392
42,,32.891,98.206,88.293,117.987,-23.199,21.839
43,,39.058,43.644,28.731,108.000,-25.201,26.291
44,,39.058,91.836,71.105,129.000,-22.380,26.360
45,,49.337,97.494,81.753,149.500,-25.463,33.349
46,,51.392,91.978,64.333,159.500,-48.366,34.530
47,,47.281,82.272,58.037,123.000,-24.228,31.100
48,,41.114,57.482,22.262,166.000,-23.962,27.894
49,,43.170,54.425,35.846,147.500,-39.094,29.005
50,,45.225,46.676,26.500,163.000,-37.405,30.567
51,,43.170,73.427,45.940,165.500,-32.905,28.649
52,,51.392,36.347,18.580,141.000,-45.000,34.470
53,,41.114,26.814,20.729,60.000,-19.440,26.766
54,,61.671,41.802,21.000,114.017,-9.782,42.193
55,,47.281,44.904,20.182,123.000,-35.838,31.689
56,,47.281,29.096,19.727,110.250,-7.765,31.034
57,,34.947,25.429,19.000,41.000,14.931,22.258
58,,41.114,20.825,18.526,29.500,17.526,27.885
59,,34.947,16.736,14.250,18.812,14.931,22.454
60,,47.281,49.144,22.099,117.257,20.854,31.972
61,Mean,44.677,61.361,43.849,114.228,-18.228,29.757
62,SD,6.455,32.288,26.585,46.882,23.843,4.547
63,Min,32.891,16.736,14.250,18.812,-66.371,20.790
64,Max,61.671,167.368,143.860,203.000,41.186,42.193
