 ,Label,Area,Mean,Min,Max,Angle,Length
1,,55.668,56.742,3.739,165.000,122.905,57.560
2,,47.587,143.901,136.057,155.602,104.300,49.636
3,,51.179,140.605,131.551,172.826,99.130,53.368
4,Mean,51.478,113.749,90.449,164.476,108.778,53.521
5,SD,4.049,49.397,75.127,8.624,12.504,3.964
6,Min,47.587,56.742,3.739,155.602,99.130,49.636
7,Max,55.668,143.901,136.057,172.826,122.905,57.560
