 ,Label,Area,Mean,Min,Max,Angle,Length
1,,88.684,36.086,26.253,92.000,66.801,43.919
2,,70.208,24.171,10.741,92.000,66.371,35.002
3,,29.561,50.589,45.429,63.000,33.690,13.623
4,,88.684,30.100,12.000,103.030,64.537,44.762
5,,81.293,31.322,9.905,106.333,58.570,40.888
6,,51.732,44.483,34.594,49.538,59.036,24.180
7,,96.074,37.075,17.480,119.667,61.390,48.172
8,,99.769,31.167,8.521,93.000,63.435,50.437
9,,99.769,33.203,11.231,99.000,62.447,49.301
10,,92.379,31.151,13.333,78.444,56.976,45.507
11,,33.256,58.276,44.000,85.667,69.444,15.485
12,,48.037,48.852,41.815,62.333,63.435,22.924
13,,62.818,56.956,44.333,98.667,82.875,30.996
14,,48.037,45.009,30.111,93.667,94.764,23.209
15,,48.037,47.900,34.148,93.000,112.620,23.560
16,,59.122,63.355,39.400,115.889,132.274,28.106
17,,36.952,79.443,65.901,91.778,130.601,17.241
18,,51.732,63.180,32.325,145.333,141.340,25.630
19,,36.952,90.714,67.111,105.111,110.556,16.660
20,,62.818,5.801,0.000,48.333,93.576,30.783
21,,84.988,56.930,27.990,151.333,100.305,42.773
22,,74.858,27.025,20.333,50.667,-66.038,26.490
23,,129.301,15.561,0.000,69.667,-73.610,47.309
24,,95.274,10.065,2.611,31.667,-72.897,35.215
25,,102.079,39.666,29.029,61.444,-50.711,35.853
26,,81.664,19.300,13.000,39.000,-52.125,29.744
27,,136.106,29.245,18.000,55.000,-83.660,49.190
28,,81.664,10.769,4.667,28.333,-90.000,29.565
29,,115.690,17.388,0.000,88.556,-75.069,41.339
30,,74.858,52.501,40.000,91.778,-106.699,26.999
31,,102.079,59.018,48.444,102.333,-94.086,36.563
32,,102.079,44.263,33.000,77.333,-85.914,36.563
33,,108.885,43.071,23.000,82.000,-90.000,40.000
34,,81.664,71.485,62.000,104.000,-90.000,29.565
35,,122.495,70.012,52.667,117.333,-90.000,43.478
36,,74.858,46.727,42.000,56.556,-90.000,26.087
37,,102.079,35.228,22.429,83.000,-94.086,36.563
38,,68.053,68.790,48.963,112.000,-102.529,22.875
39,,115.690,29.948,10.000,98.889,-86.424,41.884
40,,74.858,12.859,3.356,33.889,-101.310,26.999
41,,129.301,38.370,10.000,105.222,-102.529,48.102
42,,95.274,36.020,25.359,65.000,-102.995,34.168
43,,95.274,16.217,7.959,43.667,-94.399,33.226
44,,95.274,16.388,2.029,59.667,-122.471,32.814
45,,74.858,30.127,24.867,45.333,-101.310,26.604
46,Mean,82.336,40.129,25.785,81.988,-8.751,33.563
47,SD,26.845,19.782,18.577,29.115,89.067,10.006
48,Min,29.561,5.801,0.000,28.333,-122.471,13.623
49,Max,136.106,90.714,67.111,151.333,141.340,50.437
