 ,Label,Area,Mean,Min,Max,Angle,Length
1,,51.179,121.045,97.121,164.982,26.565,53.063
2,,46.690,147.849,135.159,161.673,19.502,48.696
3,,55.668,57.903,1.020,129.687,21.105,58.053
4,Mean,51.179,108.932,77.767,152.114,22.391,53.271
5,SD,4.489,46.180,69.132,19.493,3.703,4.682
6,Min,46.690,57.903,1.020,129.687,19.502,48.696
7,Max,55.668,147.849,135.159,164.982,26.565,58.053
