 ,Label,Area,Mean,Min,Max,Angle,Length
1,,8.081,161.774,122.222,176.786,-69.444,7.600
2,,4.489,171.289,167.459,174.644,-75.964,4.055
3,,6.285,167.329,154.579,173.577,-90.000,5.999
4,Mean,6.285,166.797,148.087,175.002,-78.469,5.885
5,SD,1.796,4.780,23.307,1.634,10.505,1.775
6,Min,4.489,161.774,122.222,173.577,-90.000,4.055
7,Max,8.081,171.289,167.459,176.786,-69.444,7.600
