 ,Label,Area,Mean,Min,Max,Angle,Length
1,,31.536,69.665,37.447,125.333,105.255,26.139
2,,60.443,57.535,38.214,133.627,96.340,52.136
3,,81.467,52.836,35.059,145.239,90.939,69.728
4,,65.699,57.673,39.968,143.088,93.504,55.919
5,,72.269,48.641,37.444,134.220,93.180,61.825
6,,74.897,42.676,34.750,88.333,80.707,63.885
7,,67.013,43.512,34.794,84.813,78.465,57.043
8,,61.757,57.116,39.357,144.070,76.264,52.421
9,,53.873,43.956,38.041,52.667,72.474,45.990
10,,63.071,62.139,37.742,143.667,68.875,54.070
11,,65.699,43.982,38.346,76.795,78.232,55.866
12,,70.955,54.612,38.325,158.487,98.746,60.585
13,,53.873,45.818,34.969,71.455,114.677,45.914
14,,65.699,50.654,38.022,127.408,124.992,56.387
15,,35.478,80.580,38.235,169.582,130.365,30.358
16,Mean,61.582,54.093,37.381,119.919,93.534,52.551
17,SD,13.527,10.696,1.683,35.575,18.800,11.683
18,Min,31.536,42.676,34.750,52.667,68.875,26.139
19,Max,81.467,80.580,39.968,169.582,130.365,69.728
